PC1,PC2,cluster
-1.5068391497225668,-3.368341928190049,1
-4.296794629911777,3.938731815231743,1
0.7688619896248755,-1.1540360826315608,0
6.880971992976872,-4.028678350767846,0
-0.5057813323017736,-1.8616778235323432,1
1.8786837935872274,3.292890907456157,0
1.1652936926746371,-1.7099512232935257,0
0.7806827363233976,-1.2295329623623443,0
2.008928488189114,0.7675625927799679,0
-2.201293993869541,0.41785157595357936,1
-5.104316926348549,-1.596446025067351,1
-4.248472763795094,-0.758016632591089,1
0.746043929144865,-0.6663807996234906,0
2.6695044526260303,1.863288615554797,0
13.441742178192683,10.309517766665747,0
-0.5130161172792016,1.4333486734908742,1
-0.816366454437132,-0.9221449607994981,1
3.6446803066152063,3.0720637454211404,0
2.548194878750488,-2.742641150789647,0
6.33591993067087,4.769787734045275,0
-1.906765571941065,0.04466729521436993,1
-0.5714105629054644,0.8833732214283693,1
2.2865270140723686,0.5678948846868292,0
4.191482886822241,-3.595019556295669,0
-0.008490363987687403,-1.8015755195612921,1
5.544629362743437,-5.410876647502107,0
5.53788917874197,-2.114051540812062,0
-2.4178708888538303,-2.4924168989933584,1
-1.536884453299574,0.451346004330816,1
-0.04615320753787108,0.3112598697468854,1
0.4959300326375448,2.2800499628995525,0
-1.6943997236579105,-0.8705280710704137,1
-0.39931550326384246,-0.6911641248350887,1
1.0829040114242192,-0.6422122859271492,0
2.5147531345363157,-4.5092992717523845,0
2.4865958022338663,1.136082837062742,0
3.1027431381187855,-0.23590246819403984,0
-1.6906706415034163,0.946425977429581,1
0.20582728679893442,2.0332863155465484,0
0.9691569860990723,-0.7600732861560107,0
0.08320227989871565,4.198844754938811,1
-1.5941424863324505,-3.0654814158580375,1
-1.6405976052614053,-0.8146820019646835,1
-2.41113159062167,-1.2835904194037109,1
0.5210440700840141,5.367300213253459,0
1.3842572063315168,-1.713174789062692,0
0.4532754749897041,0.8938754155994566,0
-6.180381175666159,-0.7946413050882769,1
-6.969340190709223,0.15147490912878667,1
1.4150055142845441,-3.8286403514914897,0
2.0423236816471833,3.6709970669288774,0
-1.4692089442375853,0.022458329355143095,1
-1.6547506307953352,2.4331950008849774,1
4.931265836334234,0.18007749443531706,0
-4.05241644498276,1.267614645986712,1
-3.54516020935273,0.7259386049385489,1
2.217813036462601,1.1334721310142217,0
1.9781950471395995,-1.3905857003833662,0
-2.060050966394218,-1.132402321358161,1
1.7888680357358633,2.4421302189164074,0
-3.9555823630663824,-2.7537920896877255,1
5.160584498216269,5.188435958567314,0
-1.283602897171927,-0.020756030481237364,1
-1.5249668873832294,0.0532666606629599,1
-5.4676569784499645,0.6703907805196873,1
-1.9155139598574356,-0.5721803568410752,1
-0.2202504113451611,1.841453543315959,1
-3.329467463174179,0.20404865726787325,1
-6.441846273844179,-0.42597177255576474,1
7.486987242267302,-0.3482838358335138,0
0.5799469446331881,-3.9887309710983105,0
5.7442638353796065,-4.562276426576609,0
-3.6286195900133422,3.6337985029474287,1
-0.08443934273148113,2.457310204123316,1
2.340948406006264,1.6795160384416168,0
1.1233459761937785,-1.8899082522065338,0
-2.047820376730868,-1.9868796422078285,1
-2.5890237097481243,1.9694616351127605,1
-4.09352419462219,-1.8474622247395733,1
0.11198504113422492,-1.5345590705107213,0
6.9801057470001195,1.569922731461724,0
-0.5308898304700652,1.7934454477051698,1
3.9843491761923566,1.310487886705955,0
-1.0268237475761919,1.9018479691438348,1
-2.1517035474343,0.7822141982732634,1
-1.5329063748669416,2.2200479809020996,1
5.492031179791159,-3.642590677755906,0
4.151784253297787,-0.4868678969370351,0
-3.9985834621719794,0.03418829179792322,1
5.04201487661006,-0.8093602460301446,0
2.0718810774758425,2.9458158776542533,0
0.6610407094132434,-3.263303557800758,0
1.1296942042059215,-2.0465904948314284,0
-0.21396838880850022,-6.973801140341002,1
